chr	gene	test_q	q_var	pval
1	CTH	5.59409343184e-05	2.67516588384e-08	0.9999999484
1	CTNNBIP1	0.000780479857806	2.16477657927e-08	0.164860596997
1	CTPS1	0.000335947587062	2.92790853513e-08	0.95574903633
1	CTRC	0.000411660410325	2.87339550741e-08	0.848863204492
1	CTSE	4.08444062085e-05	1.05347356637e-08	0.996151822055
1	CTSK	6.0173673526e-05	1.1950688996e-08	0.998947704225
1	CTSS	6.01741783776e-05	9.10777496448e-09	0.995409909633
1	CTTNBP2NL	0.000334167534734	4.19172457568e-08	0.998542434273
1	CYB5R1	0.000117145583704	1.72225469449e-08	0.989850787988
1	CYB5RL	0.000162687579588	3.81382379352e-08	0.999889029803
1	CYB561D1	0.000416535003993	1.00112103495e-08	0.225062632526
1	CYCSP52	0.000136728126956	3.14273930945e-08	0.99945293884
1	CYMP	0.000217821166547	5.98328957274e-08	0.999998916801
1	CYP2J2	8.23717966452e-05	1.52916469104e-08	0.99103437006
1	CYP4A11	1.02321137003e-06	5.66931458284e-09	0.999979373091
1	CYP4A22	7.26350981597e-06	9.56570144007e-09	0.999997744984
1	CYP4B1	0.000154353620371	1.93318218707e-08	0.994027367711
1	CYP4X1	0.000496941891306	1.01203393824e-08	0.0875524400734
1	CYP4Z1	0.00050057942173	8.31760504282e-09	0.0407204146868
1	CYP4Z2P	0.000128707464626	1.442640103e-08	0.955891517292
1	CYR61	0.000344242578302	2.63410894353e-08	0.912152985687
1	DAB1	0.00269922886424	4.04892042767e-07	0.999999999637
1	DAB1-AS1	9.06901803833e-05	1.53904192256e-08	0.995072358385
1	DAP3	5.42910641362e-07	3.88349385915e-09	0.999951588716
1	DARS2	2.24405609355e-05	5.85792103344e-09	0.991641600766
1	DBT	0.000243865911672	1.93052633556e-08	0.961012037382
1	DCAF6	0.000239773084483	2.19690055805e-08	0.957398865402
1	DCAF8	0.00038890301901	2.73318343704e-08	0.941223860987
1	DCDC2B	8.15920397048e-05	1.0740493194e-08	0.99153575974
1	DCLRE1B	0.000571179236283	1.25180931124e-08	0.0932366340524
1	DCST1	0.0	1.88730470122e-08	1.0
1	DCST2	0.0	1.58181517434e-08	1.0
1	DDAH1	0.000555225562077	1.05154566177e-07	0.999994871273
1	DDI2	0.000130928423292	1.62475450622e-08	0.992702509038
1	DDOST	3.75930884484e-05	3.62919877854e-08	0.999999999993
1	DDR2	0.000274590494668	3.41923073648e-08	0.9957963563
1	DDX20	0.000233118531315	2.62396359797e-08	0.980511785579
1	DDX59	0.000143916304303	1.90025702523e-08	0.983270658385
1	DEDD	5.66153415237e-05	1.59099215683e-08	0.999951619079
1	DEGS1	8.76578503322e-05	1.63112527081e-08	0.994881586751
1	DENND1B	0.000224683713792	2.18618747791e-08	0.989208050137
1	DENND2C	0.000290510200523	2.42449593791e-08	0.841765664567
1	DENND2D	0.00021225025778	4.06860132776e-08	0.99967773504
1	DENND4B	1.11718127701e-05	1.05146291734e-08	0.999999517658
1	DEPDC1	0.000162386172594	1.97100316607e-08	0.969029828122
1	DESI2	0.00039783284545	5.99181146735e-08	0.998935498952
1	DFFA	5.03421805772e-05	8.08916240661e-09	0.994828069229
1	DFFB	0.000302970889389	5.2127307277e-08	0.999761080756
1	DHCR24	0.000693117384095	3.49325661654e-08	0.503352394079
1	DHDDS	9.28086470364e-05	1.59056857864e-08	0.997317824835
1	DHRS3	0.000260753682691	6.25454266265e-08	0.999993752725
1	DHX9	0.000253618260574	1.36689088655e-08	0.770827630517
1	DIEXF	0.000159443452171	2.37332880579e-08	0.958524978537
1	DIO1	0.000209979780607	2.3721497455e-08	0.97442508806
1	DIRAS3	0.000165231330634	1.58105135679e-08	0.978071400158
1	DISC1	0.00166600848128	1.55036533747e-07	0.995541615761
1	DISC2	0.00060677862606	3.29251764681e-08	0.602272506992
1	DISP1	0.000395089217899	7.2039084556e-08	0.999810148064
1	DLEU2L	0.000393659769621	2.40388491327e-08	0.703855025653
1	DLGAP3	0.000219465782774	3.12243595631e-08	0.998900726138
1	DMAP1	8.45719200164e-05	6.74657553703e-09	0.883978718748
1	DMBX1	0.000473808628755	2.55802248134e-08	0.65427579422
1	DMRTA2	0.000550831202174	1.15165504e-08	0.0639039693644
1	DMRTB1	0.000193832636081	1.53018009875e-08	0.976229002336
1	DNAH14	0.000301512099155	8.53625631057e-08	0.999856344752
1	DNAJA1P5	0.000122098881729	4.4841693995e-08	0.999999971834
1	DNAJB4	0.000286315049969	1.53720936155e-08	0.865534762981
1	DNAJC6	0.000762148813688	4.79594361027e-08	0.804093939926
1	DNAJC8	0.000443758513117	1.21901526884e-08	0.241010460419
1	DNAJC11	0.000312166683916	3.41162700663e-08	0.982732677732
1	DNAJC16	0.000162080087752	2.50763466645e-08	0.971137186059
1	DNALI1	0.000199393930536	1.49422231532e-08	0.882073807838
1	DNASE2B	4.23889130133e-05	2.20578961294e-08	0.999997424266
1	DNM3	0.00169469181743	9.77762148422e-08	0.572670285381
1	DNM3OS	4.40567187152e-05	8.72516015054e-09	0.988236909089
1	DNTTIP2	0.000201623641476	1.30243650559e-08	0.835293102787
1	DOCK7	0.00403266524672	2.68831348987e-08	7.03748337383e-10
1	DPH2	0.000151166837166	5.63636093288e-09	0.514433351145
1	DPH5	6.84605222123e-07	3.48053303518e-09	0.999931694481
1	DPM3	0.000366285816225	1.52559893222e-08	0.542926763119
1	DPT	0.000254473868923	3.828958419e-08	0.999018766961
1	DPYD	0.00168777067115	2.21546829072e-07	0.999994878712
1	DPYD-AS1	0.000750440390329	7.16633710439e-08	0.994227644374
1	DPYD-AS2	4.33794874959e-06	3.50266858265e-09	0.997352529507
1	DR1	0.000546815773669	1.05209367053e-08	0.0761360562217
1	DRAM2	0.000124050704622	1.09622555748e-08	0.91599223146
1	DRAXIN	0.000732086700171	5.06666367652e-08	0.829263399967
1	DSTYK	6.76266829147e-05	9.96415987467e-09	0.97904638729
1	DTL	0.00101405294182	4.75031519892e-08	0.289953525622
1	DUSP5P1	1.44204636419e-05	2.58981863168e-09	0.920269502522
1	DUSP10	0.000136917545457	4.12060034514e-08	0.999987413085
1	DUSP12	0.000772132542591	2.18228891651e-08	0.120886985996
1	DUSP23	0.000277331307955	3.49916894198e-08	0.999774760808
1	DUSP27	4.08579661047e-05	4.4856830796e-08	0.999999999997
1	DVL1	0.000252789138927	1.01269362595e-08	0.452707522558
1	DYRK3	0.00081354559471	1.70127862492e-08	0.0400803588371
1	E2F2	8.28829195305e-05	1.4561237135e-08	0.997022686815
1	EBNA1BP2	0.000611705152443	1.46411915836e-08	0.121061668526
1	ECE1	9.09933379032e-05	6.57006806412e-08	1.0
1	ECHDC2	6.68141473017e-07	4.6074672919e-09	0.999995464596
1	ECM1	0.000430864380304	2.74719252218e-08	0.779933708778
1	EDARADD	0.000687311086488	7.53697086436e-08	0.999215130478
1	EDEM3	0.000665720263048	1.95019475351e-08	0.258217886668
1	EDN2	8.02906175891e-05	3.4226002259e-08	0.999999175275
1	EFCAB2	0.000421619584664	6.14332864692e-08	0.99980926986
1	EFCAB7	0.000430721150947	4.78882922536e-08	0.952033732855
1	EFCAB14	0.00123848647244	1.8665320207e-08	0.00257940751215
1	EFCAB14-AS1	0.00121284031669	1.14690502788e-08	0.000310071812123
1	EFHD2	0.00041395061903	4.36731884993e-08	0.985053868152
1	EFNA1	0.000346025285408	1.44818290304e-08	0.600693203039
1	EFNA3	0.000283144431962	1.97914197199e-08	0.781200179792
1	EFNA4	0.000142787870771	1.8460159772e-08	0.971402846733
1	EGLN1	0.000313217660966	1.53843501277e-08	0.598587813846
1	EIF2B3	9.57165729566e-05	1.24266154114e-08	0.99045021823
1	EIF2D	0.000749560543478	2.17920758265e-08	0.139340754824
1	EIF3I	8.15920397048e-05	1.0740493194e-08	0.99153575974
1	EIF4G3	0.000238193362758	9.10602069591e-08	0.999993106831
1	ELAVL4	0.000151749036086	2.98007100375e-08	0.999911140326
1	ELF3	0.000985297617213	3.52693996496e-08	0.118638471966
1	ELK4	9.965891098e-05	3.90210538044e-08	0.999999609548
1	ELOVL1	7.36025993275e-05	1.30816468565e-08	0.991895166534
1	ELTD1	0.000309837302899	3.41025582466e-08	0.975501247621
1	EMBP1	0.00045759000775	8.06198061793e-09	0.0788342989113
1	EMC1	0.000546199714818	1.99699267335e-08	0.208479832091
1	ENAH	4.35594794646e-05	4.56157493833e-08	0.999999999997
1	ENO1	0.0	1.09572794021e-08	1.0
1	ENO1-AS1	0.0	1.09572794021e-08	1.0
1	ENSA	7.95994555249e-05	1.68772671704e-08	0.995351336381
1	EPB41	0.000297036058105	2.82854931888e-08	0.986888171533
1	EPHA2	0.000601062603128	2.55192157447e-08	0.411440551642
1	EPHA8	0.000338310202428	4.98647661528e-08	0.999390125213
1	EPHA10	0.000434105652903	4.32629193502e-08	0.971486887127
1	EPHB2	0.000380299772822	9.60185628955e-08	0.999999992335
1	EPHX1	0.000158490305565	4.92289902908e-08	0.999970215094
1	EPHX4	9.47784399639e-05	1.17370701809e-08	0.981870322668
1	EPRS	6.12727863432e-05	1.4874314176e-08	0.999318019919
1	EPS8L3	8.87240056639e-05	3.66026417017e-08	0.999999812189
1	EPS15	0.000321248588924	1.1100116583e-07	0.99980637462
1	ERI3	0.000218711372534	2.65990359846e-08	0.974631319853
1	ERI3-IT1	8.78695156502e-05	5.37269311081e-09	0.804704976759
1	ERICH3	0.000556627288171	3.1454354236e-08	0.867509206639
1	ERMAP	0.000182489145404	1.35784771206e-08	0.92158661581
1	ERO1LB	0.000148014262116	3.552928813e-08	0.99933218894
1	ERRFI1	0.000158633310764	7.15084315564e-09	0.588362635335
1	ESPN	4.36264559205e-05	1.6706045465e-08	0.999830799821
1	ESRRG	0.00215599305551	2.80574103904e-07	0.999999131407
1	ETNK2	8.92400237056e-05	5.41143509887e-08	0.999999999942
1	ETV3	0.000136728126956	3.71023792116e-08	0.99991619973
1	ETV3L	0.000143747163278	4.31299199694e-08	0.999881667536
1	EVA1B	9.83809157342e-05	3.82222303307e-09	0.489856109753
1	EVI5	0.000583493472257	5.33155998414e-08	0.910743964984
1	EXO1	0.000111379535876	5.58103448063e-08	0.999999999356
1	EXO5	3.27853146682e-06	1.2311082516e-08	0.999999999915
1	EXOC8	7.23782496092e-05	6.22875758424e-09	0.927186791309
1	EXOSC10	0.000211609699383	1.31951112805e-08	0.871605524685
1	EXTL1	0.000147324931481	1.20284382037e-08	0.947278587486
1	EXTL2	7.42689210217e-05	1.65186353511e-08	0.992927343743
1	EYA3	1.31776811923e-05	3.22766409345e-08	1.0
1	F3	0.000168990667732	7.42936038161e-09	0.542947572963
1	F5	0.000773944532823	3.68462270057e-08	0.662252685775
1	F11R	0.000109436569168	2.99262056286e-08	0.999789563167
1	F13B	0.000150166152961	6.26541093078e-09	0.64003138979
1	FAAH	7.05339658726e-05	1.82577572452e-08	0.999629112992
1	FABP3	8.37376715458e-05	3.45484131386e-09	0.57713367292
1	FAF1	0.000862696733406	6.17657107593e-08	0.749982124685
1	FAIM3	0.000297236722326	2.64277806695e-08	0.955920579123
1	FAM19A3	0.000588470277322	2.21067409985e-08	0.330318870185
1	FAM20B	1.1439082849e-05	3.3961469407e-08	1.0
1	FAM41C	2.57707107592e-05	6.33249966626e-09	0.952827690014
1	FAM43B	0.000185867932565	2.80220836778e-08	0.986254759263
1	FAM46B	0.00473566046808	1.65203906652e-08	2.27595720048e-15
1	FAM46C	0.000288172244223	3.38672367775e-08	0.994225838451
1	FAM63A	0.000488189080452	3.06148952864e-08	0.715293949629
1	FAM69A	2.77129340467e-05	2.01774842249e-08	0.999999991492
1	FAM71A	0.000127826791274	3.42113758284e-08	0.999776977823
1	FAM72A	2.08692343161e-06	6.6777785791e-09	0.999987147247
1	FAM72C	2.08692343161e-06	6.6777785791e-09	0.999987147247
1	FAM73A	3.25753949003e-05	6.24556254892e-09	0.992478180305
1	FAM76A	0.00011697763911	7.73277612852e-09	0.844378368917
1	FAM78B	0.000527749455706	4.29794447973e-08	0.935212420276
1	FAM89A	0.0	2.66065573659e-08	1.0
1	FAM102B	4.38574447965e-05	1.72078718304e-08	0.999987321109
1	FAM110D	7.4853526651e-05	2.27668885685e-08	0.999544129066
1	FAM129A	0.000207410468656	3.43182705194e-08	0.999753878686
1	FAM131C	8.42931568025e-05	2.95835592038e-08	0.999949588832
1	FAM132A	0.000188253379151	1.92991508944e-08	0.969105474499
1	FAM151A	6.79607387287e-05	3.62378253557e-08	0.999999940937
1	FAM159A	5.81232538072e-05	1.93136134652e-08	0.999989210979
1	FAM163A	0.000122191111976	2.97002874818e-08	0.999966947167
1	FAM167B	7.14160093943e-06	8.28153487798e-09	0.999998433191
1	FAM177B	2.22775794378e-05	2.52750649266e-08	0.999999999058
1	FAM183A	0.000392125459085	9.16597023833e-09	0.1575522956
1	FAM189B	0.00029560017415	7.90262788725e-09	0.257815504548
1	FAM212B	0.000234213157161	2.96968972201e-08	0.990640447694
1	FAM212B-AS1	0.00017173452717	2.10032120687e-08	0.986812018026
1	FAM213B	0.000495762240555	1.06835013088e-08	0.120202036519
1	FAM229A	0.000141369602037	8.732506489e-09	0.901527432049
1	FASLG	4.79165592573e-05	1.48328243556e-08	0.999812017829
1	FBLIM1	5.61366475699e-05	2.18112296585e-08	0.999986075944
1	FBXO2	0.000581816897349	3.19108891211e-08	0.64968848119
1	FBXO6	0.000600786299076	3.72445420286e-08	0.786744308047
1	FBXO28	0.000146363557523	2.35114406787e-08	0.99661499159
1	FBXO42	0.00029263971002	2.43941715091e-08	0.944279670343
1	FBXO44	0.000600786299076	3.43347278213e-08	0.709032407128
1	FCAMR	0.000408862515143	2.99571777272e-08	0.756472304781
1	FCER1A	5.33790369422e-05	9.44827131498e-09	0.991159084507
1	FCER1G	0.000799243938374	3.49738086994e-08	0.236913442372
1	FCGR1B	0.0	1.78863411774e-09	1.0
1	FCGR2A	0.000172422855949	9.74329821742e-09	0.720533650492
1	FCGR2B	0.000131085875068	2.24144353345e-08	0.999201604182
1	FCGR2C	0.000167186459142	3.45978053373e-09	0.224694168231
1	FCGR3A	0.000167149470597	6.96390303291e-09	0.55762569869
1	FCGR3B	0.000119693544603	5.17683494357e-09	0.66563541792
1	FCN3	0.00071450203691	1.94956796676e-08	0.133092334937
1	FCRL1	0.000433418344099	1.46200652083e-08	0.386190658708
1	FCRL2	0.000313261579803	1.22074340323e-08	0.452947391552
1	FCRL3	5.42415935844e-05	1.3258490186e-08	0.999159386945
1	FCRL4	0.000209522395381	1.36539790691e-08	0.871731463527
1	FCRL5	0.000355289091708	3.54079821804e-08	0.98912819258
1	FCRL6	0.00050499460448	4.69298729104e-08	0.995376910823
1	FCRLA	0.000315929142061	3.07651621266e-08	0.977241769418
1	FCRLB	0.000895922777204	3.65987688232e-08	0.343455229426
1	FDPS	0.000343560089765	6.04427572461e-09	0.115076985981
1	FGGY	0.000684119229972	1.33815443061e-07	0.999999985584
1	FGR	0.000243514388404	2.47974220931e-08	0.995783956421
1	FH	0.000157523267855	2.48506679426e-08	0.999267444879
1	FHAD1	0.000573820894061	8.95272912747e-08	0.999993699564
1	FHL3	3.67769035668e-05	1.24184478178e-08	0.999657064852
1	FLAD1	6.37250182094e-05	1.74330891954e-08	0.999852298863
1	FLG	5.11721419323e-05	7.81315288369e-09	0.9849430739
1	FLG-AS1	5.20226879462e-05	8.70344100241e-09	0.993152458531
1	FLG2	1.17676429223e-05	6.09050622947e-09	0.999728999252
1	FLJ23867	0.000351491321656	3.11476006919e-08	0.915515470585
1	FLJ27354	0.000424641457544	2.25425421816e-08	0.710712339265
1	FLJ31662	1.25341822609e-05	1.09473841566e-08	0.999999036966
1	FLJ37453	0.000155820790956	2.02341969067e-08	0.986228611848
1	FLVCR1	0.000105880933862	4.17401229351e-08	0.999983432342
1	FLVCR1-AS1	8.49208467683e-05	3.21520012093e-08	0.999634737991
1	FMN2	0.00107662467678	2.19060525746e-07	0.999999993178
1	FMO1	0.000104234493411	1.89725209175e-08	0.9994610153
1	FMO2	0.000327982855844	2.91937292028e-08	0.849222902004
1	FMO3	0.00024187365659	2.75121243971e-08	0.990305311398
1	FMO4	8.60809025558e-05	1.3271118079e-08	0.983612034222
1	FMO5	0.000138064484739	1.89559025794e-08	0.996411172822
1	FMO6P	0.000251870157746	4.35922210002e-08	0.991456839236
1	FMO9P	6.33778092447e-05	3.16183069813e-08	0.999965341745
1	FMOD	0.000208799338842	4.33917227992e-08	0.999992204978
1	FNBP1L	0.000491228533678	2.31510471821e-08	0.632940891851
1	FNDC5	4.5455409282e-06	1.00953393624e-08	0.99999961235
1	FNDC7	0.000395091425859	2.23111899434e-08	0.822710055472
1	FOXD2	0.000269869922136	1.1675994716e-08	0.66912983434
1	FOXD2-AS1	0.000269869922136	1.1675994716e-08	0.66912983434
1	FOXD3	7.11938807451e-05	3.01251687837e-08	0.999999914004
1	FOXE3	0.000269869922136	1.22110968511e-08	0.662990318403
1	FOXJ3	0.000354530263299	4.33728790804e-08	0.982058760375
1	FOXO6	0.000209725180011	3.34183087648e-08	0.996327887434
1	FPGT	5.1573786041e-05	5.41274211403e-09	0.937852384169
1	FPGT-TNNI3K	0.00172895765328	5.47632455765e-08	0.0780222557897
1	FRRS1	0.000184827103571	1.57503704908e-08	0.964305283516
1	FUBP1	0.000219499088748	1.71625387292e-08	0.968639413416
1	FUCA1	3.51908181307e-05	5.23017915808e-09	0.932443198686
1	G0S2	0.000197456905819	3.21351911067e-08	0.999893089147
1	GABPB2	9.47775252997e-05	2.5749700781e-08	0.99985440863
1	GABRD	8.2383742204e-05	2.57829137061e-08	0.999981735152
1	GADD45A	9.2306999642e-05	1.79857630346e-08	0.996047673358
1	GALE	1.36642277608e-05	6.08594752467e-09	0.987903112701
1	GALNT2	0.00441334801891	1.2611491578e-07	0.000809475777221
1	GAS5	2.24405609355e-05	4.73441609369e-09	0.976876819094
1	GAS5-AS1	2.24405609355e-05	4.73441609369e-09	0.976876819094
1	GATAD2B	0.000415405898858	4.20818186075e-08	0.921688714882
1	GBA	0.00014720674505	1.00834803176e-08	0.799626908434
1	GBAP1	9.48023453047e-05	1.13540661e-08	0.964046741491
1	GBP1	6.53136682083e-05	1.78778406735e-08	0.99981428265
1	GBP1P1	3.5112854403e-05	1.7554389249e-08	0.999624488762
1	GBP2	0.00011983432567	2.29418861268e-08	0.998933931023
1	GBP3	0.000158874585676	1.5442022545e-08	0.944084284078
1	GBP4	0.000437880339707	1.47352379847e-08	0.311748486164
1	GBP5	0.000645319512748	2.07854928967e-08	0.246851567477
1	GBP6	0.000374307469653	2.55410150409e-08	0.544582554403
1	GBP7	0.000152334846442	2.09058643484e-08	0.998274330518
1	GCLM	0.000207324919527	1.97169078418e-08	0.949660484409
1	GCSAML	0.000378320655376	7.1329045289e-08	0.999411535207
1	GCSAML-AS1	0.000378320655376	4.03201939102e-08	0.966962086116
1	GDAP2	0.000172477397446	6.35220254046e-09	0.547729028391
1	GEMIN8P4	0.000621288511383	1.43159277599e-08	0.111564086019
1	GFI1	2.75375872965e-05	5.48875442202e-09	0.986833019352
1	GGPS1	6.34870614324e-05	5.71565843325e-09	0.89558676206
1	GIPC2	0.000417888136291	3.33321580049e-08	0.920315156251
1	GJA4	0.000429678203118	4.63668840286e-08	0.969389636758
1	GJA5	0.000160914393286	3.09540402286e-08	0.996843552613
1	GJA8	0.00011067092071	1.34716421801e-08	0.995723291465
1	GJA9	2.08085665093e-05	1.34942885768e-08	0.999992590265
1	GJA9-MYCBP	0.000102243576514	2.37717779975e-08	0.999497232617
1	GJB3	0.000379999700835	4.07828575647e-08	0.97668662248
1	GJB4	0.000330512271298	4.25148622034e-08	0.995604099313
1	GJB5	0.000347792570477	4.24077575393e-08	0.993685304448
1	GJC2	0.000254366881724	6.22829475349e-09	0.19460536719
1	GLIS1	0.000282642234604	6.24087143363e-08	0.999999922402
1	GLMN	0.0	3.66433278514e-09	1.0
1	GLRX2	0.000596150886279	1.73004885457e-08	0.219687189254
1	GLTPD1	0.000255417839221	8.29008172923e-09	0.360024746206
1	GLUL	5.38893429327e-05	3.38587808409e-08	0.99994475018
1	GM140	0.000185116009287	1.18762767565e-08	0.825110983882
1	GMEB1	0.000143028058942	1.01986747074e-08	0.807373374413
1	GNAI3	0.000128246698561	2.35255685479e-08	0.999648493814
1	GNAT2	9.04128417963e-05	2.20241318677e-08	0.999608500957
1	GNB1	0.000108202760501	1.69216509616e-08	0.992975480025
1	GNG4	0.00132993802246	4.40935962318e-08	0.100565580567
1	GNG5	0.000864883688876	2.51128363973e-08	0.0942003624461
1	GNG12	0.0004045217929	3.31215779118e-08	0.907732623382
1	GNG12-AS1	0.00064906880658	1.35849562358e-07	0.999999990938
1	GNL2	0.000198195935927	1.40835344747e-08	0.889843776662
1	GNPAT	0.000592134415206	2.51254042794e-08	0.486957550587
1	GNRHR2	3.12482866471e-05	1.31305268938e-08	0.999958111653
1	GOLPH3L	3.21643017662e-05	1.09949732607e-08	0.999539218335
1	GOLT1A	2.11204863293e-05	2.41176015312e-08	0.999999999662
1	GON4L	3.89624241071e-06	9.91804332124e-09	0.99999981492
1	GORAB	0.000380120955406	1.79969136834e-08	0.640696922258
1	GPA33	2.85394053759e-05	3.86288550219e-08	0.99999999995
1	GPATCH2	0.000615129410893	5.3744754541e-08	0.982428018832
1	GPATCH3	9.81089302416e-05	8.28746448949e-09	0.894331477307
1	GPATCH4	0.000218716185407	1.95996816363e-08	0.963012175559
1	GPBP1L1	7.93383106172e-05	1.25816820379e-08	0.995892651047
1	GPN2	9.81089302416e-05	6.2628543993e-09	0.847202318936
1	GPR3	0.000604362960483	1.29940226713e-08	0.0738421266175
1	GPR25	0.000128137809651	1.72884146261e-08	0.992265305578
1	GPR37L1	0.00022018831667	3.01677663921e-08	0.999544896919
1	GPR52	4.96004335594e-06	4.33024491921e-09	0.999407024589
1	GPR61	3.78338567649e-05	9.21246191278e-09	0.999370079092
1	GPR88	0.00016706479362	1.46315897075e-08	0.936073185904
1	GPR89A	0.000326849394892	7.49027067925e-09	0.146819700377
1	GPR89B	0.00010766399139	1.13763206059e-08	0.986536063683
1	GPR137B	0.000204226946153	4.33396916481e-08	0.999886764599
1	GPR153	0.000303900742796	2.50070479213e-08	0.93278958977
1	GPR157	0.000155355116249	2.62527593867e-08	0.996367165891
1	GPR161	0.000113744397277	1.36962942222e-08	0.97471202502
1	GPSM2	3.22184575115e-05	5.70840865617e-08	1.0
1	GPX7	0.00014000115124	1.8063776569e-08	0.987130144528
1	GREM2	0.0012659892243	1.24369900065e-07	0.999635183441
1	GRHL3	0.000614374752791	3.13367039548e-08	0.487600297766
1	GRIK3	0.000915117042848	7.94185026943e-08	0.995017312059
1	GS1-122H1.2	9.56357265065e-05	3.93712176413e-08	0.999999724586
1	GS1-204I12.1	0.000593677637698	1.87895069342e-08	0.322468460032
1	GS1-279B7.1	5.46553359126e-05	6.83943747397e-09	0.909481282263
1	GSTM1	2.80705248887e-05	1.74625487305e-08	0.999996883967
1	GSTM2	0.000117630860705	2.35037451426e-08	0.999011614412
1	GSTM3	8.86146827043e-05	3.22454243822e-08	0.999991496574
1	GSTM4	8.95603358167e-05	2.21460507984e-08	0.998969509701
1	GSTM5	7.92386186714e-05	2.37902862282e-08	0.999940214019
